key,name,path,volume,category,cue,info
1112,,data/se/common/s003.wav,0.9,1,true,
,,,,,,
,,,,,,
1150,,data/se/reimu/1150.wav,1,1,true,
1155,,data/se/reimu/1155.wav,1,1,true,
1156,,data/se/reimu/1156.wav,1,1,true,
1157,,data/se/common/s003.wav,1,1,true,
1160,,data/se/reimu/1160.wav,1,1,true,
1161,,data/se/reimu/1156.wav,1,1,true,
1162,,data/se/common/s005_3.wav,1,1,true,
1163,,data/se/common/s005_4.wav,1,1,true,
1165,,data/se/reimu/1165.wav,1,1,true,
1166,,data/se/common/s005_4.wav,1,1,true,
1170,,data/se/reimu/1170.wav,1,1,true,
1174,,data/se/reimu/1174.wav,1,1,true,
1175,,data/se/reimu/1175.wav,1,1,true,
1176,,data/se/reimu/1176.wav,1,1,true,
1177,,data/se/common/s006.wav,1,1,true,
1178,,data/se/common/s003.wav,1,1,true,
,,,,,,
1190,,data/se/reimu/1190.wav,1,1,true,
1191,,data/se/reimu/1191.wav,0.75,1,true,
1192,,data/se/reimu/1192.wav,1,1,true,
1193,,data/se/reimu/1193.wav,0.8,1,true,
,,,,,,
,,,,,,
1600,,data/se/hijiri/1600.wav,0.9,1,true,
1601,,data/se/hijiri/1601.wav,0.8,1,true,
1602,,data/se/common/h019.wav,0.9,1,true,
1603,,data/se/hijiri/1601.wav,1,1,true,
1604,,data/se/common/h002.wav,0.9,1,true,
1605,,data/se/hijiri/1605.wav,0.9,1,true,
1606,,data/se/common/h003.wav,0.9,1,true,
1607,,data/se/hijiri/1607.wav,0.8,1,true,
1608,,data/se/common/h073_3.wav,0.9,1,true,
1609,,data/se/hijiri/1609.wav,0.9,1,true,
1610,,data/se/hijiri/1610.wav,0.9,1,true,
1611,,data/se/common/h002.wav,0.9,1,true,
1612,,data/se/common/h030.wav,1,1,true,
1613,,data/se/hijiri/1613.wav,0.8,1,true,
1614,,data/se/common/h073_3.wav,0.9,1,true,
1615,,data/se/hijiri/1615.wav,0.9,1,true,
1616,,data/se/hijiri/1616.wav,1,1,true,
1617,,data/se/common/h073_3.wav,0.9,1,true,
1618,,data/se/common/h030.wav,1,1,true,
1619,,data/se/hijiri/1619.wav,0.9,1,true,
1620,,data/se/common/h030.wav,1,1,true,
1621,,data/se/hijiri/1621.wav,0.7,1,true,
1622,,data/se/hijiri/1622.wav,1,1,true,
1623,,data/se/hijiri/1623.wav,0.9,1,true,
1624,,data/se/hijiri/1624.wav,0.8,1,true,
1625,,data/se/hijiri/1625.wav,0.5,1,true,
1626,,data/se/hijiri/1626.wav,0.9,1,true,
1627,,data/se/hijiri/1627.wav,0.9,1,true,
1628,,data/se/common/s002_2.wav,1,1,true,
1629,,data/se/hijiri/1629.wav,0.9,1,true,
1630,,data/se/common/h073_3.wav,0.9,1,true,
1700,,data/se/hijiri/1700.wav,0.9,1,true,
1701,,data/se/hijiri/1701.wav,0.9,1,true,
1702,,data/se/common/h073_2.wav,0.9,1,true,
1703,,data/se/common/h074.wav,1,1,true,
1704,,data/se/hijiri/1704.wav,0.9,1,true,
1705,,data/se/common/h030.wav,1,1,true,
1706,,data/se/hijiri/1706.wav,0.9,1,true,
1707,,data/se/hijiri/1707.wav,0.9,1,true,
1708,,data/se/hijiri/1708.wav,0.9,1,true,
1709,,data/se/common/h030.wav,1,1,true,
1710,,data/se/hijiri/1710.wav,0.8,1,true,
1711,,data/se/common/h044.wav,1,1,true,
1712,,data/se/hijiri/1712.wav,0.8,1,true,
1713,,data/se/hijiri/1713.wav,0.9,1,true,
1714,,data/se/common/h074.wav,1,1,true,
1715,,data/se/hijiri/1715.wav,0.9,1,true,
1716,,data/se/common/h044.wav,1,1,true,
1717,,data/se/hijiri/1701.wav,0.9,1,true,
1718,,data/se/common/h074.wav,1,1,true,
1719,,data/se/hijiri/1719.wav,0.9,1,true,
1720,,data/se/common/h030.wav,1,1,true,
1721,,data/se/hijiri/1721.wav,1,1,true,
1724,,data/se/hijiri/1724.wav,0.8,1,true,
1725,,data/se/hijiri/1725.wav,1,1,true,
1726,,data/se/hijiri/1734.wav,1,1,true,
1727,,data/se/hijiri/1736.wav,0.9,1,true,
,,,,,,
1730,,data/se/hijiri/1730.wav,1,1,true,
1731,,data/se/hijiri/1731.wav,0.9,1,true,
1732,,data/se/hijiri/1732.wav,1,1,true,
1733,,data/se/hijiri/1733.wav,0.9,1,true,
1734,,data/se/hijiri/1734.wav,1,1,true,
1735,,data/se/reimu/1192.wav,1,1,true,
1736,,data/se/hijiri/1736.wav,0.9,1,true,
,,,,,,
1740,,data/se/hijiri/1740.wav,1,1,true,
1741,,data/se/common/s004_3.wav,1,1,true,
,,,,,,
1750,,data/se/hijiri/1750.wav,0.6,1,true,
1751,,data/se/hijiri/1740.wav,1,1,true,
1752,,data/se/hijiri/1752.wav,0.9,1,true,
,,,,,,
,,,,,,
2000,,data/se/miko/2000.wav,0.5,1,true,
2001,,data/se/common/h001.wav,0.9,1,true,
2002,,data/se/miko/2002.wav,0.7,1,true,
2003,,data/se/common/h003.wav,0.9,1,true,
2004,,data/se/miko/2004.wav,0.9,1,true,
2005,,data/se/common/h030.wav,0.9,1,true,
2006,,data/se/miko/2006.wav,0.8,1,true,
2007,,data/se/common/h073_3.wav,0.9,1,true,
2008,,data/se/miko/2008.wav,0.7,1,true,
2009,,data/se/miko/2009.wav,0.8,1,true,
2010,,data/se/common/h004.wav,1,1,true,
2011,,data/se/miko/2011.wav,0.9,1,true,
2012,,data/se/common/h030.wav,0.9,1,true,
2013,,data/se/miko/2013.wav,0.9,1,true,
2014,,data/se/common/h073_3.wav,0.9,1,true,
2015,,data/se/miko/2015.wav,0.8,1,true,
2016,,data/se/common/h030.wav,0.9,1,true,
2017,,data/se/miko/2017.wav,0.9,1,true,
2018,,data/se/common/h003.wav,0.9,1,true,
2050,,data/se/miko/2050.wav,0.6,1,true,
2051,,data/se/miko/2051.wav,0.7,1,true,
2052,,data/se/common/s006_3.wav,1,1,true,
2053,,data/se/miko/2053.wav,0.9,1,true,
2054,,data/se/miko/2054.wav,0.9,1,true,
2055,,data/se/common/s011_2.wav,0.9,1,true,
2100,,data/se/miko/2100.wav,0.8,1,true,
2101,,data/se/miko/2101.wav,0.7,1,true,
2102,,data/se/miko/2102.wav,0.9,1,true,
2103,,data/se/miko/2103.wav,0.9,1,true,
2104,,data/se/common/s011_2.wav,0.9,1,true,
2105,,data/se/miko/2105.wav,0.8,1,true,
2106,,data/se/miko/2106.wav,0.8,1,true,
2107,,data/se/common/s010_2.wav,0.9,1,true,
2108,,data/se/miko/2108.wav,0.9,1,true,
2109,,data/se/miko/2109.wav,1,1,true,
2110,,data/se/common/s010_2.wav,0.9,1,true,
2111,,data/se/miko/2111.wav,0.8,1,true,
2112,,data/se/miko/2112.wav,0.7,1,true,
2113,,data/se/miko/2113.wav,0.9,1,true,
2114,,data/se/common/h073_3.wav,0.9,1,true,
,,,,,,
2120,,data/se/miko/2120.wav,0.9,1,true,
2121,,data/se/miko/2121.wav,0.9,1,true,
2122,,data/se/common/s011_2.wav,0.9,1,true,
2123,,data/se/miko/2123.wav,0.9,1,true,
2124,,data/se/miko/2124.wav,0.9,1,true,
2125,,data/se/common/s011_2.wav,0.9,1,true,
2150,,data/se/miko/2150.wav,0.9,1,true,
2151,,data/se/miko/2151.wav,0.9,1,true,
2152,,data/se/miko/2152.wav,1,1,true,
2153,,data/se/miko/2153.wav,1,1,true,
,,,,,,
2190,,data/se/miko/2190.wav,0.7,1,true,
2191,,data/se/miko/2191.wav,0.7,1,true,
2192,,data/se/miko/2190.wav,0.7,1,true,
