entry,name,size,params,callees
004078a0,FUN_004078a0,511,0,"FUN_00401130 FUN_004011e0 FUN_00401560 FUN_00402490 FUN_00407aa0 FUN_00408d80 FUN_00409080 FUN_00464e30 FUN_00473400 FUN_0047a78d __security_check_cookie _memset"
00407aa0,FUN_00407aa0,560,1,"EnterCriticalSection FID_conflict:_free FUN_004015d0 FUN_00473bb0 FUN_0047a7bd LeaveCriticalSection"
00407cd0,FUN_00407cd0,523,1,""
00407f00,FUN_00407f00,97,1,"FUN_00408390 FUN_00408c80 FUN_0046beb0"
00407f80,FUN_00407f80,499,4,""
00408180,FUN_00408180,95,5,"FUN_00405480 FUN_00407f80 __security_check_cookie"
004081e0,FUN_004081e0,291,3,"FUN_00407f80 FUN_00408d30 __security_check_cookie"
00408310,FUN_00408310,116,5,"FUN_00405480 FUN_00407f80 __security_check_cookie"
00408390,FUN_00408390,101,2,"FUN_00408400 FUN_00408c80 FUN_0046beb0"
00408400,FUN_00408400,1934,2,"FUN_00408bf0 FUN_0046b6c0 FUN_0046c070"
00408be0,FUN_00408be0,6,0,""
00408bf0,FUN_00408bf0,131,2,""
00408c80,FUN_00408c80,171,2,"FUN_0046beb0"
00408d30,FUN_00408d30,24,3,"FUN_00405480"
00408d50,FUN_00408d50,34,4,""
00408d80,FUN_00408d80,704,1,"_memset"
00409040,FUN_00409040,61,1,"FID_conflict:_free"
00409080,FUN_00409080,149,1,"_memset"
00409120,FUN_00409120,191,4,""
004091e0,FUN_004091e0,337,1,"FID_conflict:_free FUN_004752f0 FUN_00475570"
00409340,FUN_00409340,73,1,"FUN_0047aaed"
00409390,FUN_00409390,848,2,"FUN_00401130 FUN_004011e0 FUN_00401560 FUN_00401fc0 FUN_00402490 FUN_00402560 FUN_00473400 FUN_0047dde0 FUN_0047e354 _memset"
004096e0,FUN_004096e0,984,1,"EnterCriticalSection FID_conflict:_free FUN_004015d0 FUN_004091e0 FUN_00473bb0 FUN_0047a7bd FUN_0047aaed LeaveCriticalSection"
00409ac0,FUN_00409ac0,25,1,"FUN_004091e0 FUN_0047a7bd"
00409ae0,FUN_00409ae0,363,1,"FUN_00409390 FUN_004096e0 FUN_0047a78d FUN_0047a7bd FUN_0047aa83 _memset"
00409c50,FUN_00409c50,569,1,"D3DXVec3Normalize FUN_0040af10 FUN_0040c450 FUN_004658c0 __security_check_cookie"
00409e90,FUN_00409e90,1175,1,"FUN_00401130 FUN_004011e0 FUN_00401560 FUN_0040aba0 FUN_0040d720 FUN_0046beb0 FUN_0047a78d __security_check_cookie _memset"
0040a330,FUN_0040a330,975,1,"FUN_0040aba0 FUN_0040d720 FUN_0046beb0 FUN_00474960"
0040a730,FUN_0040a730,1125,3,"D3DXMatrixTranslation D3DXVec3ProjectArray __security_check_cookie"
0040aba0,FUN_0040aba0,874,2,"FUN_0040a730 FUN_0040c050 FUN_0040d720 FUN_0046beb0 FUN_0046e630"
0040af10,FUN_0040af10,4146,1,"FUN_00402810 FUN_00405430 FUN_00405450 FUN_00407700 FUN_00409120 FUN_004091e0 FUN_0040cc90 FUN_0040d2e0 FUN_00416110 FUN_004658c0 FUN_0047a78d FUN_0047a7bd"
0040bfc0,FUN_0040bfc0,144,1,""
0040c050,FUN_0040c050,1019,2,"D3DXMatrixLookAtLH D3DXMatrixPerspectiveFovLH D3DXVec3Normalize FUN_0046beb0 FUN_0046e630 __security_check_cookie"
0040c450,FUN_0040c450,2099,1,"D3DXVec3Normalize FUN_00402730 FUN_00416290 FUN_00492d30 __security_check_cookie"
0040cc90,FUN_0040cc90,1612,2,"FUN_00403020 FUN_0040d630"
0040d2e0,FUN_0040d2e0,845,2,"FUN_00403020"
0040d630,FUN_0040d630,137,3,""
0040d6c0,FUN_0040d6c0,88,4,""
0040d720,FUN_0040d720,502,1,"D3DXMatrixLookAtLH D3DXMatrixPerspectiveFovLH D3DXVec3Normalize FUN_0046beb0 __security_check_cookie"
0040d920,FUN_0040d920,239,1,"EnterCriticalSection FID_conflict:_free FUN_004015d0 FUN_0047a7bd LeaveCriticalSection"
0040da30,FUN_0040da30,446,2,"FID_conflict:_free FUN_00401fc0 FUN_00402180 FUN_00408d30 FUN_0040e2f0 FUN_0045d7e0 FUN_0047e354 FUN_0047faa8 __security_check_cookie"
0040dbf0,FUN_0040dbf0,625,2,"CloseHandle FID_conflict:__time64 FID_conflict:_free FUN_00402340 FUN_00408d30 FUN_0045d520 FUN_0047faa8 LeaveCriticalSection WriteFile __mkdir __security_check_cookie"
0040de70,FUN_0040de70,279,1,"FID_conflict:_free FUN_0047dde0 FUN_0047e354"
0040df90,FUN_0040df90,860,3,"FID_conflict:_free FUN_0047dde0 FUN_0047e354"
0040e2f0,FUN_0040e2f0,1,0,""
0040e300,FUN_0040e300,3,0,""
0040e310,FUN_0040e310,3,0,""
0040e320,FUN_0040e320,3,0,""
0040e330,FUN_0040e330,5,0,""
0040e340,FUN_0040e340,3,0,""
0040e350,FUN_0040e350,1,0,""
0040e360,FUN_0040e360,745,1,"EnterCriticalSection FID_conflict:_free FUN_004015d0 FUN_004752f0 FUN_00475570 LeaveCriticalSection"
0040e650,FUN_0040e650,461,0,"FUN_00401130 FUN_004011e0 FUN_00401560 FUN_0047a78d _memset"
0040e950,FUN_0040e950,11,1,""
0040e960,FUN_0040e960,23,1,"_memset"
0040e980,FUN_0040e980,30,1,"_memset"
0040e9a0,FUN_0040e9a0,99,1,"FUN_00409080"
0040ea10,FUN_0040ea10,61,1,"FID_conflict:_free"
0040ea50,FUN_0040ea50,300,0,"FUN_00475600 _memset"
0040eb80,FUN_0040eb80,521,0,"FUN_00401130 FUN_004011e0 FUN_00401560 FUN_00402490 FUN_0040ed90 FUN_00473400 FUN_0047a78d FUN_0047aa83 _memset"
0040ed90,FUN_0040ed90,317,1,"EnterCriticalSection FUN_004015d0 FUN_00475600 FUN_0047a7bd FUN_0047aaed LeaveCriticalSection"
0040eed0,FUN_0040eed0,3591,1,"FUN_00402730 FUN_00402770 FUN_0040fcf0 FUN_0040fed0 FUN_00410f70 FUN_00412bb0 FUN_00412de0 FUN_00412fe0 FUN_00413170 FUN_00413530 FUN_00413a50 FUN_00413cc0 FUN_00414bf0 FUN_00414e20 FUN_00414f00 FUN_00414f40 FUN_00415040 FUN_0042c1e0 FUN_00463e00 FUN_004658c0 FUN_00475670 FUN_00476590"
0040fcf0,FUN_0040fcf0,465,2,"FUN_00414e20 FUN_00414f00 FUN_00414f40 FUN_004465f0 FUN_00446710 FUN_00446e50 FUN_004752f0 FUN_00475400 FUN_00475670"
0040fed0,FUN_0040fed0,487,1,""
004100c0,FUN_004100c0,485,1,"FUN_0040eed0 FUN_0040fcf0"
00410410,FUN_00410410,2813,5,"FUN_00402730 FUN_00402770 FUN_00408d80 FUN_0040fed0 FUN_00410f70 FUN_00414f00 FUN_00414f40 FUN_00415040 FUN_004650a0 FUN_004658c0 FUN_00492d30"
00410f70,FUN_00410f70,6699,1,"FUN_00402770 FUN_004027b0 FUN_00402810 FUN_00408d80 FUN_00412a90 FUN_004141f0 FUN_00414f00 FUN_00414f40 FUN_00415040 FUN_00417010 FUN_0042cb50 FUN_00446570 FUN_00463e00 FUN_00463ea0 FUN_004650a0 FUN_004752f0 FUN_00475570 __security_check_cookie _memset"
00412a90,FUN_00412a90,279,1,"FUN_00410410 FUN_00463ea0 FUN_0049231a"
00412bb0,FUN_00412bb0,552,1,"FUN_0049231a __libm_sse2_sqrt_precise"
00412de0,FUN_00412de0,504,1,"FUN_0049231a"
00412fe0,FUN_00412fe0,392,1,"FUN_00415040"
00413170,FUN_00413170,928,1,"FUN_00415040 FUN_00446570 FUN_00463e00"
00413530,FUN_00413530,1304,1,"FUN_00415040 FUN_00463e00"
00413a50,FUN_00413a50,610,1,"FUN_0040d2e0 FUN_00415040 FUN_0049231a"
00413cc0,FUN_00413cc0,1314,1,"D3DXVec2Normalize FUN_00414e00"
004141f0,FUN_004141f0,378,1,"FUN_00414f40 FUN_00463ea0 FUN_004658c0 FUN_00475400"
00414370,FUN_00414370,238,1,"FUN_004141f0"
00414460,FUN_00414460,257,1,"FUN_004141f0"
00414570,FUN_00414570,855,3,"FUN_00405430 FUN_00405450"
004148d0,FUN_004148d0,280,1,"FUN_004038e0 FUN_004141f0"
004149f0,FUN_004149f0,445,1,"FUN_00414f40 FUN_00463ea0 FUN_004658c0 FUN_00475400"
00414bf0,FUN_00414bf0,516,1,"FUN_00403020"
00414e00,FUN_00414e00,32,3,""
00414e20,FUN_00414e20,216,5,""
00414f00,FUN_00414f00,57,2,""
00414f40,FUN_00414f40,241,6,"EnterCriticalSection FUN_00407700 FUN_004658c0 FUN_004749e0 FUN_00475930 LeaveCriticalSection"
00415040,FUN_00415040,32,3,""
00415060,FUN_00415060,465,1,"EnterCriticalSection FUN_004015d0 FUN_004752f0 FUN_00475570 LeaveCriticalSection"
004154d0,FUN_004154d0,447,0,"FUN_004614c0 FUN_0049233a FUN_00493270"
004156a0,FUN_004156a0,210,1,"FUN_00408180 FUN_004752f0"
00415780,FUN_00415780,678,4,"FUN_004062a0 FUN_00463e00 FUN_00473e40 FUN_004752f0 FUN_004757f0"
00415a30,FUN_00415a30,313,0,"FUN_00463e00 FUN_004752f0 FUN_00475400 FUN_00475570"
00415b70,FUN_00415b70,23,1,""
00415b90,FUN_00415b90,65,0,"_memset"
00415be0,FUN_00415be0,150,1,"FUN_00475600"
00415c80,FUN_00415c80,179,0,""
00415d40,FUN_00415d40,98,2,""
00415db0,FUN_00415db0,300,1,"EnterCriticalSection FUN_004015d0 FUN_00473bb0 FUN_00475600 FUN_0047a7bd LeaveCriticalSection"
00415f20,FUN_00415f20,171,5,"FUN_004062a0 FUN_004752f0"
00415fd0,FUN_00415fd0,180,1,"FUN_00406e40 FUN_00416480 FUN_004752f0"
00416090,FUN_00416090,106,2,""
00416110,FUN_00416110,369,3,"FUN_004062a0 FUN_0043a790 FUN_004752f0 FUN_0047e354"
00416290,FUN_00416290,326,2,"FUN_004163e0"
004163e0,FUN_004163e0,149,1,""
00416480,FUN_00416480,193,3,"EnterCriticalSection FUN_00407700 FUN_004658c0 FUN_00474b20 FUN_00475930 LeaveCriticalSection"
00416550,FUN_00416550,5,0,""
00416560,FUN_00416560,159,1,""
00416600,FUN_00416600,3,0,""
00416610,FUN_00416610,5,0,""
00416620,FUN_00416620,5,0,""
00416630,FUN_00416630,5,0,""
00416640,FUN_00416640,5,0,""
00416650,FUN_00416650,51,1,"FUN_0047a7bd"
00416690,FUN_00416690,99,1,"FUN_00416560"
00416700,FUN_00416700,196,1,""
004167d0,FUN_004167d0,44,2,"FUN_00416650 FUN_0047a7bd"
00416800,FUN_00416800,72,2,"FUN_0042c1e0"
00416850,FUN_00416850,434,2,"FUN_004091e0 FUN_00416650 FUN_004752f0 FUN_00475570 FUN_0047a7bd"
00416a10,FUN_00416a10,202,1,"_memset"
00416ae0,FUN_00416ae0,96,2,"FUN_00401fc0 FUN_0047a3f0"
00416b40,FUN_00416b40,70,0,""
00416b90,FUN_00416b90,50,2,""
00416bd0,FUN_00416bd0,34,1,""
00416c00,FUN_00416c00,64,1,""
00416c40,FUN_00416c40,56,1,""
00416c80,FUN_00416c80,17,1,""
00416ca0,FUN_00416ca0,46,2,""
00416cd0,FUN_00416cd0,50,3,""
00416d10,FUN_00416d10,102,1,"FUN_004752f0"
00416d80,FUN_00416d80,56,1,"FUN_00416d10"
00416dc0,FUN_00416dc0,77,2,"FUN_00415f20 FUN_00416d10"
00416e10,FUN_00416e10,109,0,"FUN_004752f0 FUN_00475570"
00416e80,FUN_00416e80,23,1,"_memset"
00416ea0,FUN_00416ea0,23,1,"_memset"
00416ec0,FUN_00416ec0,43,1,""
00416ef0,FUN_00416ef0,18,3,"FUN_00409120"
00416f10,FUN_00416f10,249,1,"FUN_004752f0 FUN_00475570 FUN_00475740 _memset"
00417010,FUN_00417010,767,2,"FUN_004179b0 FUN_00419640 FUN_0047a78d"
00417390,FUN_00417390,351,2,"FUN_00401fc0 FUN_00402490 FUN_00473400 FUN_0047a3f0"
004174f0,FUN_004174f0,450,1,"FUN_00401130 FUN_004011e0 FUN_00401560 FUN_00416ae0 FUN_0047a78d _memset"
004176c0,FUN_004176c0,384,1,"EnterCriticalSection FID_conflict:_free FUN_004015d0 FUN_00415be0 FUN_00473bb0 FUN_0047a7bd LeaveCriticalSection"
00417840,FUN_00417840,281,1,"FUN_00419640"
004179b0,FUN_004179b0,1172,2,"FUN_00416690 FUN_00416700 FUN_00416a10 FUN_0047a340 _memset"
00417e50,FUN_00417e50,1552,1,"EnterCriticalSection FUN_00402810 FUN_00402b80 FUN_00402ce0 FUN_00407700 FUN_00414bf0 FUN_00416090 FUN_00418460 FUN_00423750 FUN_00423a10 FUN_004658c0 FUN_004749e0 FUN_004752f0 FUN_00475570 FUN_00475930 LeaveCriticalSection"
00418460,FUN_00418460,313,1,"FUN_00402ce0"
004185a0,FUN_004185a0,2722,1,"FUN_00402810 FUN_00405430 FUN_00405450 FUN_00416650 FUN_00416700 FUN_00419b70 FUN_00446710 FUN_00446810 FUN_00446e50 FUN_0044d550 FUN_00463ea0 FUN_004752f0 FUN_00475670 FUN_00479e20 FUN_0047a340"
00419050,FUN_00419050,1515,1,"D3DXVec3Normalize FUN_00416290 FUN_00492d30 __security_check_cookie"
00419640,FUN_00419640,242,1,"FUN_00419740 FUN_004752f0"
00419740,FUN_00419740,1061,1,"FUN_00405330 FUN_00417e50 FUN_004185a0 FUN_00419050 FUN_004752f0 FUN_00475670 FUN_00479e20"
00419b70,FUN_00419b70,368,1,"FUN_00405330 FUN_00414f40 FUN_00416650 FUN_00416700 FUN_00416d10 FUN_0042c1e0 FUN_00463ea0 FUN_00479e20 FUN_0047a340"
00419ce0,FUN_00419ce0,302,0,"FUN_00419b70"
00419e10,FUN_00419e10,322,1,"FUN_00419b70"
00419f60,FUN_00419f60,317,0,"FUN_00419b70"
0041a0a0,FUN_0041a0a0,589,2,"FUN_00405430 FUN_00405450 FUN_00419b70"
0041a2f0,FUN_0041a2f0,1420,5,"FUN_00405430 FUN_00405450 FUN_004752f0"
0041a880,FUN_0041a880,11,1,"FUN_0041a890"
0041a890,FUN_0041a890,20149,1,"FUN_00402630 FUN_00402770 FUN_00402810 FUN_00403000 FUN_004052d0 FUN_00405330 FUN_00406390 FUN_004063c0 FUN_00409ac0 FUN_0040bfc0 FUN_0040d6c0 FUN_0040e950 FUN_0040e960 FUN_0040e980 FUN_00412a90 FUN_00414370 FUN_00414460 FUN_004148d0 FUN_004149f0 FUN_00415780 FUN_00415a30 FUN_00416110 FUN_00416650 FUN_00416700 FUN_00416800 FUN_00416b90 FUN_00416bd0 FUN_00416c00 FUN_00416c40 FUN_00416c80 FUN_00416ca0 FUN_00416cd0 FUN_00416d10 FUN_00416d80 FUN_00416dc0 FUN_00416e10 FUN_00416e80 FUN_00416ea0 FUN_00416ec0 FUN_00416ef0 FUN_00416f10 FUN_00418460 FUN_00419b70 FUN_00419ce0 FUN_00419e10 FUN_00419f60 FUN_0041fd10 FUN_0041ff00 FUN_00420090 FUN_00422c60 FUN_00422cd0 FUN_00422d10 FUN_00422d30 FUN_00422d40 FUN_00422d60 FUN_004239d0 FUN_004239f0 FUN_00423ee0 FUN_00423f70 FUN_00423f80 FUN_00423f90 FUN_00423fe0 FUN_004240c0 FUN_004240f0 FUN_00424100 FUN_00424110 FUN_00424120 FUN_00424130 FUN_00424140 FUN_004264f0 FUN_0042a410 FUN_0042cb50 FUN_0042cd60 FUN_0042cdf0 FUN_0042ce70 FUN_00439670 FUN_0043c1b0 FUN_00449660 FUN_00451a00 FUN_00463280 FUN_00463ea0 FUN_00463f50 FUN_004658c0 FUN_00474f20 FUN_004752f0 FUN_00475400 FUN_00475510 FUN_00475670 FUN_00475690 FUN_004756d0 FUN_004765c0 FUN_00479ee0 FUN_00479f90 FUN_0047a600 FUN_0047a640 FUN_0047a78d __security_check_cookie _memset"
0041fd10,FUN_0041fd10,495,1,"FUN_00417010 FUN_00422d80 FUN_00422e40 __security_check_cookie _memset"
0041ff00,FUN_0041ff00,391,1,"FUN_00423fe0 FUN_004752f0 FUN_00475570 FUN_00475740 FUN_00479ee0"
00420090,FUN_00420090,1670,1,"FUN_00406dc0 FUN_00414e20 FUN_004752f0 FUN_00475670 FUN_00479ee0 FUN_00479f90"
00420770,FUN_00420770,2756,2,"FUN_004026a0 FUN_00402730 FUN_00402770 FUN_00405330 FUN_00416b40 FUN_00475670 __libm_sse2_sqrt_precise"
004213f0,FUN_004213f0,681,2,""
00421750,FUN_00421750,4051,2,"FUN_004026a0 FUN_00402730 FUN_00402770 FUN_00405330 FUN_00416b40 FUN_00446570 __libm_sse2_sqrt_precise"
004228e0,FUN_004228e0,709,2,""
00422c60,FUN_00422c60,102,5,""
00422cd0,FUN_00422cd0,56,3,""
00422d10,FUN_00422d10,18,2,"FUN_00479ee0"
00422d30,FUN_00422d30,14,1,"FUN_0047a140"
00422d40,FUN_00422d40,18,2,"FUN_00479f90"
00422d60,FUN_00422d60,18,2,"FUN_0047a1b0"
00422d80,FUN_00422d80,177,3,""
00422e40,FUN_00422e40,226,2,""
004230d0,FUN_004230d0,281,2,"FUN_0044d550 FUN_004752f0 __security_check_cookie"
004231f0,FUN_004231f0,769,1,"FUN_00405430 FUN_00405450 FUN_00412a90 FUN_004141f0 FUN_00424140"
00423680,FUN_00423680,204,1,""
00423750,FUN_00423750,626,2,"FUN_00403020"
004239d0,FUN_004239d0,21,3,""
004239f0,FUN_004239f0,17,2,""
00423a10,FUN_00423a10,1162,2,"FUN_00403020"
00423ea0,FUN_00423ea0,63,2,""
00423ee0,FUN_00423ee0,136,1,""
00423f70,FUN_00423f70,6,1,""
00423f80,FUN_00423f80,6,1,""
00423f90,FUN_00423f90,71,0,""
00423fe0,FUN_00423fe0,224,4,"EnterCriticalSection FUN_00407700 FUN_004658c0 FUN_00474a90 FUN_00475930 LeaveCriticalSection"
004240c0,FUN_004240c0,41,5,"FUN_00474f20"
004240f0,FUN_004240f0,6,1,""
00424100,FUN_00424100,5,1,""
00424110,FUN_00424110,11,0,""
00424120,FUN_00424120,11,0,""
00424130,FUN_00424130,1,0,""
00424140,FUN_00424140,32,3,""
00424160,FUN_00424160,110,1,"EnterCriticalSection FUN_004015d0 FUN_0047a7bd LeaveCriticalSection"
004241d0,FUN_004241d0,178,1,"FUN_00408310"
00424290,FUN_00424290,777,1,"FUN_004752f0 FUN_00475570"
004245a0,FUN_004245a0,46,1,""
004245d0,FUN_004245d0,267,1,"FUN_00401fc0 FUN_00402490 FUN_004282e0"
004246e0,FUN_004246e0,446,0,"EnterCriticalSection FUN_004062a0 FUN_00407700 FUN_004658c0 FUN_004749e0 FUN_00475740 FUN_00475930 LeaveCriticalSection"
004248a0,FUN_004248a0,409,1,"FID_conflict:_free FUN_00424290 FUN_004752f0 FUN_00475570 FUN_0047a7bd"
00424a40,FUN_00424a40,28,1,"FUN_00424290 FUN_0047a7bd"
00424a60,FUN_00424a60,656,1,"EnterCriticalSection FUN_004015d0 FUN_004248a0 FUN_004752f0 FUN_00475570 FUN_00475600 LeaveCriticalSection"
00424cf0,FUN_00424cf0,464,0,"FUN_00401130 FUN_004011e0 FUN_00401560 FUN_00402490 FUN_004245d0 FUN_00424a60 FUN_00473400 FUN_0047a78d FUN_0047a7bd _memset"
00424ec0,FUN_00424ec0,3505,1,"FUN_00402810 FUN_00405430 FUN_00405450 FUN_004062a0 FUN_00414f00 FUN_00463e00 FUN_00464e30 FUN_004658c0 FUN_004752f0 FUN_00475400 FUN_00475570 FUN_00475710 FUN_00475740"
00425c80,FUN_00425c80,799,1,"FUN_0040dbf0 FUN_0040de70 FUN_004245a0 FUN_00424a40 FUN_004264f0 FUN_004266a0 FUN_0043c3d0 FUN_00443560 FUN_00451b20 FUN_0045c480"
00426020,FUN_00426020,1223,2,"FUN_004062a0 FUN_004149f0 FUN_00419ce0 FUN_004752f0 FUN_00475480 _memset"
004264f0,FUN_004264f0,421,2,"FUN_00424a40 FUN_00426020 FUN_0042a410 FUN_0043c1b0 FUN_00464d80 FUN_0047a78d __security_check_cookie"
004266a0,FUN_004266a0,4937,1,"FID_conflict:_atoi FUN_004062a0 FUN_00406ab0 FUN_00428010 FUN_004281d0 FUN_00428280 FUN_004282b0 FUN_0042a410 FUN_004395f0 FUN_00439670 FUN_0045c2b0 FUN_00463e00 FUN_00473d20 FUN_004752f0 FUN_00475400 FUN_00475480 FUN_00475570 FUN_00475670 FUN_004757f0 FUN_0047bdd0"
00427a80,FUN_00427a80,353,1,"FUN_00406ab0 FUN_004752f0 FUN_004757f0"
00427bf0,FUN_00427bf0,514,1,"FUN_004752f0 FUN_00475740"
00427e00,FUN_00427e00,514,1,"FUN_004752f0 FUN_00475710"
00428010,FUN_00428010,433,2,"EnterCriticalSection FUN_00407700 FUN_004658c0 FUN_004749e0 FUN_004752f0 FUN_00475570 FUN_004757f0 FUN_00475930 LeaveCriticalSection"
004281d0,FUN_004281d0,171,2,"FUN_004752f0 FUN_004757f0"
00428280,FUN_00428280,44,1,""
004282b0,FUN_004282b0,38,1,""
004282e0,FUN_004282e0,1,0,""
004282f0,FUN_004282f0,123,0,"FUN_00475400"
00428370,FUN_00428370,77,0,"FID_conflict:_free _memset"
004283c0,FUN_004283c0,92,0,""
00428420,FUN_00428420,70,0,""
00428470,FUN_00428470,91,1,"FUN_0047a7bd"
004284d0,FUN_004284d0,152,0,"FUN_00416f10 FUN_00475600 _memset"
