entry,name,size,params,callees
00412320,FUN_00412320,192,0,"FUN_00410e30 FUN_0041c860 FUN_0041c940"
004123e0,FUN_004123e0,2655,0,"FUN_00407440 FUN_004074a0 FUN_0040ef50 FUN_004114c0 FUN_00411530 FUN_00411da0 FUN_00411f40 FUN_004121b0 FUN_00412240 FUN_00412e50 FUN_00413380 FUN_00414360 FUN_004195a2 FUN_0041b5e1 FUN_0041f290 FUN_00424285 FUN_004264b0 FUN_00426c40 FUN_004311e0 FUN_00433960"
00412e50,FUN_00412e50,189,0,"FUN_0041e850"
00412f10,FUN_00412f10,772,0,"FUN_00433590"
00413220,FUN_00413220,255,0,"FUN_0041e780 FUN_00431dc0"
00413320,FUN_00413320,33,0,"FUN_00432030"
00413350,FUN_00413350,35,0,"FUN_0041cde0"
00413380,FUN_00413380,170,0,""
00413430,FUN_00413430,25,0,""
00413450,FUN_00413450,270,0,"FUN_00403720 FUN_00413430 FUN_00413560 FUN_00424127"
00413560,FUN_00413560,80,0,"FUN_00403720"
004135b0,FUN_004135b0,2955,0,"FUN_0041e820 FUN_0041e850 FUN_004323a0"
00414160,FUN_00414160,466,0,"FUN_0041f290"
00414340,FUN_00414340,21,0,"FUN_00414160"
00414360,FUN_00414360,607,0,"FUN_00401940 FUN_0041735a FUN_0041f290"
004145c0,FUN_004145c0,165,0,"FUN_004135b0 FUN_00428700 FUN_004311e0"
00414670,FUN_00414670,635,0,"FUN_00403580 FUN_00428700 FUN_004323a0 FUN_00432430"
004148f0,FUN_004148f0,211,0,"FUN_00413430 FUN_0041c860 FUN_0041c940"
004149d0,FUN_004149d0,6928,0,"FUN_0041b5e1 FUN_0041e850 FUN_0041f290 FUN_0041f4a0 FUN_00424285 FUN_00426c40 FUN_00426df0 FUN_00427190 FUN_00428700 FUN_00433960 FUN_0045ba78 FUN_0045be40"
00416500,FUN_00416500,1607,0,"FUN_00416b50 FUN_00416c50 FUN_00420190 FUN_00433150"
00416b50,FUN_00416b50,234,0,"FUN_00433590"
00416c50,FUN_00416c50,244,0,"FUN_00432cc0"
00416d60,FUN_00416d60,1289,0,"FUN_00431dc0 FUN_00432430 FUN_0045ba78"
00417270,FUN_00417270,49,0,"FUN_00432030"
004172b0,FUN_004172b0,35,0,"FUN_0041cde0"
004172d3,FUN_004172d3,65,0,""
00417314,FUN_00417314,24,0,""
0041732c,FUN_0041732c,24,0,""
00417344,FUN_00417344,22,0,""
0041735a,FUN_0041735a,127,0,""
004173d9,FUN_004173d9,127,0,""
00417458,FUN_00417458,127,0,""
004174d7,FUN_004174d7,43,0,"FUN_004188c9 FUN_004195bf"
00417502,FUN_00417502,1483,0,"FUN_00401530 FUN_00401650 FUN_004190ec FUN_00419c99 FUN_0041adf3 FUN_0045c386 __security_check_cookie"
00417acd,FUN_00417acd,304,0,"FUN_004311e0 FUN_004323a0 FUN_00432430 FUN_00434b60"
00417bfd,FUN_00417bfd,300,0,"FUN_004311e0 FUN_004323a0 FUN_00432430 FUN_00434c40"
00417d29,FUN_00417d29,2364,0,"FUN_00418665 FUN_00431dc0 FUN_00432430 FUN_00434c40 FUN_00434e20"
00418665,FUN_00418665,197,0,"FUN_0041872a FUN_0041e290 FUN_0041e4d0"
0041872a,FUN_0041872a,62,0,"_free"
00418768,FUN_00418768,35,0,"FUN_0041878b"
0041878b,FUN_0041878b,318,0,"FUN_00431dc0"
004188c9,FUN_004188c9,2027,0,"FUN_0041b5af FUN_00424ae4 FUN_00424b5d FUN_00424d82 FUN_004323a0 FUN_00432430 FUN_00433960 FUN_00434b60 FUN_00434c40"
004190ec,FUN_004190ec,1158,0,"FUN_00432ad0"
00419572,FUN_00419572,48,0,""
004195a2,FUN_004195a2,29,0,""
004195bf,FUN_004195bf,1754,0,"FUN_0041b5af FUN_00432430 FUN_00433960"
00419c99,FUN_00419c99,4442,0,"FUN_00401650 FUN_004311e0 FUN_00432ad0 FUN_00432cc0"
0041adf3,FUN_0041adf3,945,0,"FUN_00401650 FUN_00432ad0 FUN_00433590 FUN_0045ba78"
0041b1a4,FUN_0041b1a4,13,0,"FUN_00417d29"
0041b1b1,FUN_0041b1b1,161,0,"FUN_0041872a FUN_00432030 _free"
0041b252,FUN_0041b252,249,0,"FUN_0041b34b FUN_0041c860 FUN_0041c940 FUN_0045c3e0 operator_new"
0041b34b,FUN_0041b34b,377,0,"FUN_00403720 FUN_0041b4c4 FUN_00424127"
0041b4c4,FUN_0041b4c4,200,0,"FUN_00403720 FUN_00424127"
0041b58c,FUN_0041b58c,35,0,"FUN_0041cde0"
0041b5af,FUN_0041b5af,50,0,"FUN_00424285"
0041b5e1,FUN_0041b5e1,130,0,""
0041b663,FUN_0041b663,999,0,"FUN_0041c3f3 FUN_0041c57e FUN_0042fd30 FUN_004311e0 FUN_0045ba78"
0041ba4a,FUN_0041ba4a,32,0,""
0041ba6a,FUN_0041ba6a,152,0,"FUN_0041c860 FUN_0041c940"
0041bb02,FUN_0041bb02,1781,0,"FUN_00401410 FUN_004044c0 FUN_00407340 FUN_0040f3f0 FUN_00412320 FUN_004148f0 FUN_0041b252 FUN_0041e4d0 FUN_0041e780 FUN_00424375 FUN_00424aac FUN_00424b5d FUN_00428780 FUN_0042a240 FUN_0042b0d9 FUN_0042b280 FUN_0042b466 FUN_0042b502 FUN_0042b65e FUN_0042b7dc"
0041c1f7,FUN_0041c1f7,114,0,"FUN_00401410 FUN_00404650 FUN_0040f4a0 FUN_00413350 FUN_004172b0 FUN_0041b58c FUN_00424d38 FUN_0042a0e0 FUN_0042aab0 ~COleDispParams"
0041c269,FUN_0041c269,35,0,"FUN_0041cde0"
0041c28c,FUN_0041c28c,359,0,"FUN_0043efee FUN_0043f561 FUN_0045c4c4 _fabs"
0041c3f3,FUN_0041c3f3,395,0,"FUN_0043efee FUN_0043f561 FUN_0045c4c4 _fabs"
0041c57e,FUN_0041c57e,124,0,""
0041c5fa,FUN_0041c5fa,124,0,""
0041c676,FUN_0041c676,86,0,""
0041c6d0,FUN_0041c6d0,75,0,"FUN_0041c790"
0041c720,FUN_0041c720,97,0,""
0041c790,FUN_0041c790,86,0,""
0041c7f0,FUN_0041c7f0,100,0,"FUN_0041c720 midiOutGetNumDevs"
0041c860,FUN_0041c860,218,0,"FUN_0041e940"
0041c940,FUN_0041c940,205,0,"FUN_0041e940"
0041ca10,FUN_0041ca10,157,0,"FUN_0041cde0"
0041cad0,FUN_0041cad0,158,0,"FUN_0041cde0"
0041cb90,FUN_0041cb90,383,0,"FUN_0041c720 FUN_0041c790 FUN_0041cde0 _free operator_new"
0041cd10,FUN_0041cd10,38,0,"FUN_0041cb90"
0041cd40,FUN_0041cd40,160,0,"FUN_0041c720 operator_new"
0041cde0,FUN_0041cde0,380,0,"FUN_0041c790 FUN_0041e940 _free"
0041cf60,FUN_0041cf60,85,0,"FUN_0041e4d0 joyGetDevCapsA joyGetPosEx"
0041cfc0,FUN_0041cfc0,1472,0,"FUN_0041d580 FUN_0041d600 FUN_0041e940 __security_check_cookie joyGetPosEx"
0041d580,FUN_0041d580,127,0,""
0041d600,FUN_0041d600,117,0,""
0041d680,FUN_0041d680,414,0,"FUN_0041e940 __security_check_cookie joyGetPosEx"
0041d820,FUN_0041d820,2196,0,"FUN_0041cfc0 GetKeyboardState __security_check_cookie"
0041e0c0,FUN_0041e0c0,133,0,"GetKeyboardState SetKeyboardState __security_check_cookie"
0041e150,FUN_0041e150,192,0,"CreateCompatibleDC CreateFontA DeleteObject FUN_0043f745 MessageBoxA SelectObject"
0041e210,FUN_0041e210,75,0,""
0041e260,ReleaseDocSite,48,1,""
0041e290,FUN_0041e290,456,0,"FUN_0041e940 FUN_0043c920 FUN_0043c990 FUN_0043cb40 FUN_0045ca0b _fclose _fread _fseek _ftell _malloc _strrchr"
0041e460,FUN_0041e460,99,0,"FUN_0045ca0b _fclose _fwrite"
0041e4d0,FUN_0041e4d0,331,0,"FUN_0045b9e0 __security_check_cookie"
0041e620,FUN_0041e620,341,0,"FUN_0045b9e0 __security_check_cookie"
0041e780,FUN_0041e780,99,0,""
0041e7f0,FUN_0041e7f0,48,0,"FUN_0041e780"
0041e820,FUN_0041e820,46,0,"FUN_0041e7f0"
0041e850,FUN_0041e850,127,0,""
0041e8d0,FUN_0041e8d0,111,0,"FUN_0045bcf4 FUN_0045bda4"
0041e940,FUN_0041e940,5,0,""
0041e945,FUN_0041e945,60,0,""
0041e981,FUN_0041e981,17,0,"FUN_0041e992"
0041e992,FUN_0041e992,114,0,"DeleteDC DeleteObject SelectObject"
0041ea04,FUN_0041ea04,95,0,"FUN_0041ea63"
0041ea63,FUN_0041ea63,447,0,"CreateCompatibleDC CreateDIBSection FUN_0041e992 FUN_0041ec22 SelectObject _memset"
0041ec22,FUN_0041ec22,80,0,""
0041ec72,FUN_0041ec72,671,0,""
0041ef11,FUN_0041ef11,247,0,"_memcpy"
0041f008,FUN_0041f008,35,0,""
0041f02b,FUN_0041f02b,37,0,""
0041f050,FUN_0041f050,480,0,"CreateFontA DeleteObject FUN_0041e945 FUN_0041e981 FUN_0041ea04 FUN_0041ec72 FUN_0041ef11 FUN_0043ff78 FUN_0045c3e0 SelectObject SetBkMode SetTextColor TextOutA _strlen"
0041f230,FUN_0041f230,90,0,"FUN_00403720 FUN_00424127"
0041f290,FUN_0041f290,517,0,"FUN_0041e820 FUN_00432430"
0041f4a0,FUN_0041f4a0,3160,0,"FUN_00401940 FUN_00401a60 FUN_00414340 FUN_004173d9 FUN_0041c57e FUN_0041c5fa FUN_00424285 FUN_00426fd0 FUN_00428700 FUN_004311e0 FUN_00433960 FUN_0045ba78"
00420130,FUN_00420130,86,0,""
00420190,FUN_00420190,408,0,"FUN_004323a0 FUN_00432ad0 FUN_0045ba78"
00420330,FUN_00420330,943,0,"DestroyWindow DispatchMessageA FUN_0041cd10 FUN_0041cf60 FUN_0041e0c0 FUN_0041e460 FUN_0041e4d0 FUN_004206e0 FUN_00420bd0 FUN_00420c10 FUN_00420e60 FUN_00421420 FUN_00421900 FUN_00421950 FUN_004219d0 FUN_00423330 FUN_0042386b FUN_0042464d FUN_00430270 FUN_00430510 FUN_00431470 MoveWindow PeekMessageA ShowCursor ShowWindow SystemParametersInfoA TranslateMessage _free operator_new"
004206e0,FUN_004206e0,1126,0,"FUN_0041ca10 FUN_0041cad0 FUN_00420b50 FUN_00431270 _fabs timeBeginPeriod timeEndPeriod timeGetTime"
00420b50,FUN_00420b50,118,0,"FUN_00421420 FUN_004219d0 FUN_00421a40"
00420bd0,FUN_00420bd0,53,0,"Direct3DCreate8 FUN_0041e620"
00420c10,FUN_00420c10,295,0,"CreateWindowExA GetStockObject GetSystemMetrics LoadCursorA RegisterClassA"
00420d40,FUN_00420d40,276,0,"DefWindowProcA FUN_00422560 LoadCursorA SetCursor ShowCursor"
00420e60,FUN_00420e60,1458,0,"FUN_0041e4d0 FUN_0041e620 FUN_00421420 FUN_0042f790 FUN_0043efee FUN_0043f561 FUN_0045c4c4"
00421420,FUN_00421420,1241,0,""
00421900,FUN_00421900,77,0,"CreateMutexA FUN_0041e620 GetLastError"
00421950,FUN_00421950,126,0,"FID_conflict:_fwprintf FUN_0041e4d0 FUN_0045ca0b MessageBoxA _fclose"
004219d0,FUN_004219d0,104,0,""
00421a40,FUN_00421a40,94,0,"FUN_00435670"
00421aa0,FUN_00421aa0,33,0,""
00421ad0,FUN_00421ad0,19,0,"FUN_00421b50"
00421af0,FUN_00421af0,89,0,"FUN_00421b50 midiOutOpen"
00421b50,FUN_00421b50,59,0,"midiOutClose midiOutReset"
00421b90,FUN_00421b90,78,0,"midiOutLongMsg midiOutPrepareHeader"
00421be0,FUN_00421be0,67,0,"midiOutShortMsg"
00421c30,FUN_00421c30,48,0,"timeGetDevCaps"
00421c60,FUN_00421c60,41,0,"FUN_00421d10 timeEndPeriod"
00421c90,FUN_00421c90,115,0,"FUN_00421d10 timeBeginPeriod timeSetEvent"
00421d10,FUN_00421d10,61,0,"timeEndPeriod timeKillEvent"
00421d50,FUN_00421d50,26,0,""
00421d70,FUN_00421d70,24,0,""
00421d90,FUN_00421d90,85,0,""
00421df0,FUN_00421df0,341,0,"FUN_00421aa0 FUN_00421c30"
00421f50,FUN_00421f50,147,0,"FUN_00421ad0 FUN_00421c60 FUN_00422070 FUN_004220b0 FUN_004224e0"
00421ff0,FUN_00421ff0,121,0,"FUN_0041e290 FUN_0041e4d0 FUN_00422070 FUN_004224e0"
00422070,FUN_00422070,60,0,"_free"
004220b0,FUN_004220b0,131,0,"_free"
00422140,FUN_00422140,561,0,"FUN_0041e940 FUN_00421d70 FUN_004220b0 __security_check_cookie _malloc"
00422380,FUN_00422380,58,0,"FUN_00421ff0 FUN_00422070 FUN_00422140"
004223c0,FUN_004223c0,207,0,"FUN_00421d90"
00422490,FUN_00422490,68,0,"FUN_00421af0 FUN_00421c90 FUN_004223c0"
004224e0,FUN_004224e0,124,0,"FUN_00421b50 FUN_00421d10 FUN_00422560"
00422560,FUN_00422560,199,0,"FUN_0041e940 _free midiOutUnprepareHeader"
00422630,FUN_00422630,79,0,""
00422680,FUN_00422680,635,0,"FUN_004223c0 FUN_00422900 FUN_00423260 FUN_0045ba78 __allmul __aulldiv"
00422900,FUN_00422900,2047,0,"FUN_00421b90 FUN_00421be0 FUN_00421d90 FUN_00422560 FUN_0045ba78 __allmul __aulldiv _free _malloc"
00423260,FUN_00423260,206,0,"FUN_00421be0 FUN_0045ba78"
00423330,FUN_00423330,11,0,""
0042333b,FUN_0042333b,1098,0,"FUN_004107b0 FUN_0041ba6a FUN_0041c269 FUN_0041d820 FUN_0042523a FUN_0042ab30 FUN_0042d773 FUN_0043a338 FUN_0043b4d0"
00423785,FUN_00423785,124,0,"FUN_00423f3f"
00423801,FUN_00423801,106,0,""
0042386b,FUN_0042386b,159,0,"FUN_0041c860 FUN_0041c940 FUN_0041cd40"
0042390a,FUN_0042390a,522,0,"FUN_004012c0 FUN_0041e4d0 FUN_0041f008 FUN_00421df0 FUN_00423b14 FUN_004242f3 FUN_00424375 FUN_00431080 FUN_00431660 FUN_00431dc0 FUN_00435010 FUN_00435270 FUN_00435300 FUN_0045c3e0 operator_new timeGetTime"
00423b14,FUN_00423b14,652,0,"DirectInput8Create FUN_0041e4d0 GetWindowLongA"
00423da0,FUN_00423da0,63,0,""
00423ddf,FUN_00423ddf,352,0,"FUN_00401500 FUN_0041f02b FUN_00421f50 FUN_004224e0 FUN_004240f0 FUN_004242f3 FUN_0042ab30 FUN_00430f80 FUN_00432030 _free"
00423f3f,FUN_00423f3f,433,0,"FUN_00401530 FUN_0045c386 timeGetTime"
004240f0,FUN_004240f0,55,0,""
00424127,FUN_00424127,30,0,""
00424145,FUN_00424145,160,0,"FUN_004241e5"
004241e5,FUN_004241e5,160,0,"FUN_00424145"
00424285,FUN_00424285,110,0,""
004242f3,FUN_004242f3,130,0,"FUN_0043c8d0 _free thunk_FUN_0043c8d0"
00424375,FUN_00424375,728,0,"FUN_0041e620 FUN_004242f3 FUN_0042f6c4 FUN_0043c770 FUN_0043c920 FUN_0043ca90 FUN_0045c386 FUN_0045c3e0 __security_check_cookie _free operator_new thunk_FUN_0043c8d0"
0042464d,FUN_0042464d,1119,0,"FUN_0041e290 FUN_0041e460 FUN_0041e4d0 FUN_0041e620 FUN_0042f6c4 FUN_0045ca0b _fclose _free"
00424aac,FUN_00424aac,56,0,"FUN_00421ff0"
00424ae4,FUN_00424ae4,75,0,"FUN_00422140 FUN_00422490 FUN_004224e0"
00424b2f,FUN_00424b2f,46,0,""
00424b5d,FUN_00424b5d,475,0,"FUN_00422380 FUN_00422490 FUN_004224e0 FUN_00430a50 FUN_00430e10 FUN_00430ec0 __security_check_cookie _strrchr"
00424d38,FUN_00424d38,74,0,"FUN_004224e0 FUN_00430f80"
00424d82,FUN_00424d82,191,0,"FUN_00422630 FUN_00424e41 FUN_0045ba78"
00424e41,FUN_00424e41,78,0,"FUN_0045ba78"
00424e8f,FUN_00424e8f,30,0,""
00424ead,FUN_00424ead,909,0,"FUN_00424b5d FUN_00434b60 __security_check_cookie"
0042523a,FUN_0042523a,222,0,"FUN_0041c860 FUN_0041c940 FUN_0041cd40 FUN_00425318 FUN_0045c3e0"
00425318,FUN_00425318,197,0,"FUN_00403720"
004253dd,FUN_004253dd,125,0,"FUN_00424e8f FUN_00424ead FUN_00433960"
0042545a,FUN_0042545a,498,0,"FUN_00401530 FUN_00401650 FUN_00432ad0 FUN_00435300"
0042564c,FUN_0042564c,1867,0,"FUN_00403580 FUN_0041e290 FUN_00431dc0 FUN_004323a0 FUN_00432430 FUN_00434b60 FUN_00435010 __security_check_cookie _free operator_new"
00425d97,FUN_00425d97,108,0,"FUN_0041cde0 FUN_00432030 FUN_00435270 _free"
00425e10,FUN_00425e10,488,0,"FUN_00403720 FUN_00424127 FUN_00426000"
00426000,FUN_00426000,194,0,"FUN_00403720 FUN_00424127"
004260d0,FUN_004260d0,34,0,"FUN_00426100"
00426100,FUN_00426100,795,0,"FUN_004311e0 FUN_00432430 FUN_0045bcf4 FUN_0045bda4"
00426420,FUN_00426420,34,0,"FUN_00426100"
00426450,FUN_00426450,34,0,"FUN_00426100"
00426480,FUN_00426480,34,0,"FUN_00426100"
004264b0,FUN_004264b0,1917,0,"FUN_0040ef50 FUN_00432430"
