entry,name,size,params,callees
00406240,FUN_00406240,885,3,"FUN_00405be0 FUN_00406160 FUN_00406d90 FUN_004074b0 FUN_00407560 FUN_004076a0 FUN_00407780 FUN_004078e0 FUN_00407a30 FUN_00407be0 FUN_00407da0 FUN_00407e40 FUN_00407ef0 FUN_004266b0 FUN_0043dd10 FUN_0043ee30 FUN_00448db0 FUN_0044bf40"
004065c0,FUN_004065c0,249,2,"FUN_00406240 FUN_00463b2c"
004066e0,FUN_004066e0,134,1,"FUN_004451c0 FUN_0044bc10"
0040678e,FUN_0040678e,10,2,"FUN_004065c0"
004067d0,FUN_004067d0,1404,6,"FUN_00404f30 FUN_00406d90 FUN_00408750 FUN_0043ee30 FUN_0044bb20 FUN_0044bc10"
00406d90,FUN_00406d90,1454,1,"FUN_00404f30 FUN_00405410 FUN_004073e0 FUN_00408030 FUN_00408750 FUN_00426660 FUN_0043dc90 FUN_0043dd10"
004073e0,FUN_004073e0,194,3,"FUN_004067d0 FUN_0043dd10"
004074b0,FUN_004074b0,164,0,"FUN_00408750 FUN_00463b2c"
00407560,FUN_00407560,305,0,"FUN_00463b2c"
004076a0,FUN_004076a0,209,0,"FUN_00408750 FUN_0044bc10 FUN_00463b2c"
00407780,FUN_00407780,338,0,"FUN_00408750 FUN_0043dc90 FUN_00463b2c"
004078e0,FUN_004078e0,335,0,"FUN_00408750 FUN_0043dc90 FUN_00463b2c"
00407a30,FUN_00407a30,431,0,"FUN_00408750 FUN_0043dc90 FUN_0044bc10 FUN_00463b2c"
00407be0,FUN_00407be0,446,0,"FUN_00408750 FUN_0043dc90 FUN_0044bc10"
00407da0,FUN_00407da0,148,0,"FUN_004061d0 FUN_0043dc90 FUN_0044bf40"
00407e40,FUN_00407e40,172,0,"FUN_004061d0 FUN_0043dc90 FUN_0044bf40"
00407ef0,FUN_00407ef0,306,0,"FUN_00408660 FUN_00408750 FUN_0044bc10 FUN_00463b2c"
00408030,FUN_00408030,199,0,"FUN_004086b0 FUN_00448db0"
00408100,FUN_00408100,260,3,"FUN_00408030 FUN_004086b0 FUN_0041bb00"
00408210,FUN_00408210,572,1,"FUN_0041bb00 FUN_00448db0 FUN_004491c0"
00408660,FUN_00408660,80,2,""
004086b0,FUN_004086b0,91,3,""
00408750,FUN_00408750,30,3,""
004088c0,FUN_004088c0,75,2,""
00408910,FUN_00408910,176,1,"`eh_vector_constructor_iterator'"
004089c0,FUN_004089c0,211,0,"FUN_00449ae0 FUN_00449b70 FUN_00449ed0"
00408af0,FUN_00408af0,402,2,"EnterCriticalSection FUN_004492a0 FUN_00449f60 LeaveCriticalSection `eh_vector_destructor_iterator'"
00408c90,FUN_00408c90,136,0,"FUN_00408910 FUN_004089c0 FUN_00408af0 _free operator_new"
00408d60,FUN_00408d60,1045,1,"FUN_0043e5a0 FUN_0043ee30 FUN_00449350 FUN_00449470 FUN_00463b2c"
004091c0,FUN_004091c0,87,0,"FUN_004451c0"
00409230,FUN_00409230,50,1,"FUN_004451c0"
00409270,FUN_00409270,10,0,"FUN_004091c0"
00409280,FUN_00409280,2392,4,"FUN_00404f30 FUN_0043dc90 FUN_0043e710 FUN_00447ae0 FUN_004489d0 FUN_00449350 FUN_00449870 FUN_00449950"
00409c00,FUN_00409c00,399,1,"FUN_00409e50 FUN_004172e0 FUN_0043dc90 FUN_00448d00 FUN_004492a0"
00409d90,FUN_00409d90,46,2,""
00409e20,FUN_00409e20,28,0,""
00409e50,FUN_00409e50,65,1,"FUN_004491c0"
00409f90,FUN_00409f90,118,2,"FUN_004493e0"
0040a940,FUN_0040a940,647,0,"FUN_00401690 FUN_00443080 FUN_00463b2c"
0040ac20,FUN_0040ac20,109,1,""
0040ac90,FUN_0040ac90,37,1,""
0040ace0,FUN_0040ace0,33,1,""
0040ad20,FUN_0040ad20,33,2,""
0040ae70,FUN_0040ae70,134,0,"FUN_00447280 FUN_00449ae0 FUN_00449b70 FUN_00449ed0 FUN_0044b810"
0040af00,FUN_0040af00,137,1,"EnterCriticalSection FUN_00449f60 LeaveCriticalSection"
0040af90,FUN_0040af90,86,0,"FUN_0040ae70 FUN_0040af00 _free operator_new"
0040b110,FUN_0040b110,148,2,"FUN_004489d0 FUN_004491c0 FUN_00449870 FUN_00449950"
0040b250,FUN_0040b250,60,2,"operator_new"
0040b3a0,FUN_0040b3a0,186,0,"FUN_0044c150"
0040b480,FUN_0040b480,106,1,"FUN_0044b360 _free"
0040b560,FUN_0040b560,584,1,"FUN_0040ba90 FUN_00448d50 FUN_00449ae0 FUN_00449b70 FUN_0044b360 FUN_0044b810 operator_new"
0040b7b0,FUN_0040b7b0,362,1,"EnterCriticalSection FUN_0040b3a0 FUN_00447810 FUN_00447f70 FUN_00449f60 LeaveCriticalSection _free _free"
0040b940,FUN_0040b940,99,0,"FUN_0040b560 FUN_0040b7b0 _free operator_new"
0040b9d0,FUN_0040b9d0,18,0,"FUN_0040b7b0 _free"
0040b9f0,FUN_0040b9f0,111,0,"FUN_0040bd20"
0040ba90,FUN_0040ba90,648,2,"FUN_004489d0 FUN_00449870 FUN_00449950"
0040bd20,FUN_0040bd20,93,0,"FUN_0040bd80 FUN_00463b2c"
0040bd80,FUN_0040bd80,1488,1,"FUN_00405410 FUN_0040b480 FUN_0040c480 FUN_0040c4d0 FUN_0040c540 FUN_00417010 FUN_00420a90 FUN_00420b10 FUN_00420c30 FUN_0043c8b0 FUN_0043dc90 FUN_004477d0 FUN_00447a50 FUN_00448d00 FUN_004491c0 FUN_004492a0 FUN_00449450 FUN_00449630 FUN_0044bf40 FUN_0044c1c0 FUN_00463b2c"
0040c3c0,FUN_0040c3c0,126,0,"FUN_00409e50 FUN_00447280"
0040c480,FUN_0040c480,65,1,"FUN_004491c0"
0040c4d0,FUN_0040c4d0,65,1,"FUN_004491c0"
0040c540,FUN_0040c540,75,0,"FUN_00448d50"
0040c6e0,FUN_0040c6e0,45,0,"_free"
0040c730,FUN_0040c730,71,0,""
0040c9a0,FUN_0040c9a0,48,0,"FUN_0040c9d0 FUN_0041bb00"
0040c9d0,FUN_0040c9d0,503,1,"FUN_00413270 FUN_0041bb00 FUN_0044bb90 FUN_0044bc70"
0040cc50,FUN_0040cc50,31,2,"FUN_0040dae0 _free"
0040cc70,FUN_0040cc70,145,2,""
0040cd20,FUN_0040cd20,95,2,"FUN_0044b360 FUN_00450220"
0040cea0,FUN_0040cea0,36,1,"FUN_004492a0"
0040cf40,FUN_0040cf40,23,2,""
0040cf60,FUN_0040cf60,23,1,""
0040cf90,FUN_0040cf90,22,1,""
0040cfb0,FUN_0040cfb0,501,2,"FUN_0040d830 FUN_0040dc80 operator_new"
0040d280,FUN_0040d280,334,1,"FUN_0040cd20 FUN_00449ae0 FUN_00449b70 operator_new"
0040d530,FUN_0040d530,300,1,"EnterCriticalSection FUN_00409f90 FUN_0040d680 FUN_00447810 FUN_00449f60 LeaveCriticalSection _free _free"
0040d680,FUN_0040d680,36,0,"_free"
0040d6b0,FUN_0040d6b0,95,1,"FUN_0040d280 FUN_0040d530 _free operator_new"
0040d750,FUN_0040d750,166,0,"FUN_0040dc80 FUN_00463b2c"
0040d830,FUN_0040d830,673,2,"FUN_0040cc70 FUN_00450470"
0040dae0,FUN_0040dae0,386,1,"_free"
0040dc80,FUN_0040dc80,2412,1,"FUN_00404610 FUN_00409d90 FUN_0040c6e0 FUN_0040c730 FUN_0040e5f0 FUN_004127a0 FUN_00412ac0 FUN_004266b0 FUN_00428630 FUN_0043dd10 FUN_004491c0 FUN_004492f0 FUN_00449350 FUN_004496d0 FUN_0044bc70 FUN_0044bf40 FUN_0044c2a0 FUN_0044c5d0 FUN_0044fd10 FUN_00450470 FUN_00450700 FUN_00463b2c"
0040e5f0,FUN_0040e5f0,162,1,"FUN_0040c9d0 FUN_00412ff0 FUN_0041bb00 FUN_0043dd10 FUN_00448db0"
0040e6a0,FUN_0040e6a0,182,1,"FUN_00448db0 FUN_00463b2c"
0040e770,FUN_0040e770,13759,1,"D3DXVec3Project FUN_00401d20 FUN_004050d0 FUN_00405410 FUN_004073e0 FUN_00408100 FUN_00408210 FUN_00409280 FUN_00409c00 FUN_0040c9a0 FUN_0040cea0 FUN_0040cf40 FUN_0040cf60 FUN_0040cf90 FUN_0040cfb0 FUN_0040e6a0 FUN_00412720 FUN_00412a00 FUN_00412a10 FUN_00412aa0 FUN_00412db0 FUN_00412ed0 FUN_00413170 FUN_00415db0 FUN_00418810 FUN_0041c510 FUN_0041c7d0 FUN_0041c800 FUN_0041c850 FUN_0043c8b0 FUN_0043dd10 FUN_00448d00 FUN_00448e30 FUN_00449450 FUN_00449590 FUN_004495e0 FUN_00449630 FUN_0044bb90 FUN_0044bc70 FUN_0044fdb0 FUN_0044fe40 FUN_0044ff00 FUN_00450070 __security_check_cookie"
00412720,FUN_00412720,48,3,""
004127a0,FUN_004127a0,593,1,""
00412a00,FUN_00412a00,16,1,"FUN_0044fdb0"
00412a10,FUN_00412a10,75,1,""
00412aa0,FUN_00412aa0,26,2,"FUN_0044ff80"
00412ac0,FUN_00412ac0,652,0,"FUN_0044c350 FUN_00463b2c"
00412db0,FUN_00412db0,50,0,""
00412e70,FUN_00412e70,46,2,""
00412ed0,FUN_00412ed0,16,1,""
00412ff0,FUN_00412ff0,93,1,"FUN_0044bf40"
00413170,FUN_00413170,20,2,"FUN_0044bc70"
00413200,FUN_00413200,23,1,""
00413270,FUN_00413270,30,4,""
00413350,FUN_00413350,151,0,"FUN_00449b70 operator_new"
00413450,FUN_00413450,84,0,"EnterCriticalSection FUN_00449f60 LeaveCriticalSection _free"
004134b0,FUN_004134b0,280,0,"FUN_00439540"
004135d0,FUN_004135d0,180,0,"FUN_00401690 FUN_004134b0"
004136c0,FUN_004136c0,97,1,"FUN_004492a0"
00413790,FUN_00413790,74,1,""
00413810,FUN_00413810,367,1,"`eh_vector_constructor_iterator'"
00413980,FUN_00413980,147,0,"FUN_00413a20 FUN_00447280 FUN_00449ae0 FUN_00449b70 FUN_00449ed0 FUN_0044b810"
00413a20,FUN_00413a20,289,1,"FUN_00447280 FUN_0044b360 FUN_0044b810"
00413bc0,FUN_00413bc0,1940,1,"FUN_0043e5a0 FUN_0043e710 FUN_004489d0 FUN_00449870 FUN_00449950"
00414370,FUN_00414370,473,2,"FUN_004136c0 FUN_00447810 FUN_004492a0 FUN_004493e0 _free _free"
00414570,FUN_00414570,121,1,"FUN_004136c0 FUN_00447810 _free _free"
004145f0,FUN_004145f0,568,2,"EnterCriticalSection FUN_00414370 FUN_004492a0 FUN_004493e0 FUN_00449f60 LeaveCriticalSection _free `eh_vector_destructor_iterator'"
00414830,FUN_00414830,136,0,"FUN_00413810 FUN_00413980 FUN_004145f0 _free operator_new"
00414900,FUN_00414900,3787,3,"FUN_00415e90 FUN_0043dc90 FUN_0043e5a0 FUN_0043ee30 FUN_00449870 FUN_00449950 FUN_00463b2c _free"
00415800,FUN_00415800,699,1,"FUN_0043bda0 FUN_004451c0"
00415b00,FUN_00415b00,676,2,"FUN_00408030 FUN_0040e6a0 FUN_004489d0 FUN_004491c0 FUN_00449870 FUN_00449950"
00415db0,FUN_00415db0,124,0,"FUN_00415b00 operator_new"
00415e90,FUN_00415e90,4306,1,"FUN_00404ed0 FUN_00405410 FUN_00409d90 FUN_00409e50 FUN_0040ac90 FUN_0040c480 FUN_0040c4d0 FUN_00417010 FUN_004175e0 FUN_00420b10 FUN_00420c30 FUN_00423370 FUN_0043c8b0 FUN_0043dc90 FUN_00447a50 FUN_00448d00 FUN_004491c0 FUN_004492a0 FUN_004492f0 FUN_00449470 FUN_00449670 FUN_004496a0 FUN_004497d0 FUN_0044bf40"
00417010,FUN_00417010,41,0,""
00417040,FUN_00417040,671,0,"FUN_004188a0 FUN_0043e5a0 FUN_0043ee30 FUN_00448d00 FUN_004492a0"
004172e0,FUN_004172e0,640,3,"FUN_0043e5a0 FUN_004489d0 FUN_00448d00 FUN_004491c0 FUN_004492a0 FUN_00449590 FUN_004495e0 FUN_00449870 FUN_00449950"
004175e0,FUN_004175e0,32,0,""
00417770,FUN_00417770,66,0,"_free"
00417800,FUN_00417800,58,0,""
00417870,FUN_00417870,1009,1,"FUN_00402640 FUN_00405410 FUN_004056b0 FUN_00406060 FUN_00408c90 FUN_00409e20 FUN_0040af90 FUN_0040d6b0 FUN_00413a20 FUN_00414830 FUN_00417800 FUN_00418b80 FUN_00419090 FUN_0041aed0 FUN_0041c290 FUN_00420a90 FUN_00420c00 FUN_00421070 FUN_00421300 FUN_00422360 FUN_00425020 FUN_00429610 FUN_0042a6a0 FUN_0042b660 FUN_00449ae0 FUN_00449b70 FUN_00449ed0 Sleep"
00417c80,FUN_00417c80,1105,1,"EnterCriticalSection FUN_00402440 FUN_00405620 FUN_00405f70 FUN_00408af0 FUN_00409f90 FUN_0040af00 FUN_0040c540 FUN_0040d530 FUN_00414570 FUN_004145f0 FUN_00418a90 FUN_00418ee0 FUN_0041adf0 FUN_0041c1c0 FUN_00422220 FUN_00424ed0 FUN_004294a0 FUN_0042b1e0 FUN_0042b570 FUN_0043e460 FUN_00448d50 FUN_00449f60 LeaveCriticalSection _free"
004180e0,FUN_004180e0,107,0,"FUN_00418c40 FUN_00420ea0 operator_new"
00418150,FUN_00418150,18,0,"FUN_00417c80 _free"
00418190,FUN_00418190,1544,2,"FUN_00402440 FUN_00404450 FUN_00404530 FUN_004045b0 FUN_00404ed0 FUN_00405410 FUN_00405ed0 FUN_00409e50 FUN_00409f90 FUN_0040ac90 FUN_0040cfb0 FUN_00413bc0 FUN_00417040 FUN_00417770 FUN_00418a00 FUN_00420b10 FUN_00424d90 FUN_00426f70 FUN_0042a450 FUN_0043c8b0 FUN_0043e460 FUN_0044c150 _free"
00418810,FUN_00418810,64,0,""
004188a0,FUN_004188a0,141,1,"FUN_00413790 FUN_0043dc90 FUN_00448d00 FUN_004492a0"
00418930,FUN_00418930,166,2,"FUN_00448d00 FUN_004492a0"
00418a00,FUN_00418a00,65,0,"FUN_0044bf40"
00418a90,FUN_00418a90,20,0,""
00418b80,FUN_00418b80,73,2,""
00418c40,FUN_00418c40,125,2,""
00418d00,FUN_00418d00,51,2,""
00418d40,FUN_00418d40,237,2,""
00418e30,FUN_00418e30,131,0,"FUN_00419960 FUN_00449ae0 FUN_00449b70 FUN_00449ed0"
00418ee0,FUN_00418ee0,346,1,"EnterCriticalSection FUN_00419040 FUN_0041a200 FUN_00449f60 LeaveCriticalSection"
00419040,FUN_00419040,79,0,"_free"
00419090,FUN_00419090,67,0,"FUN_00418d40 FUN_00418e30 FUN_00418ee0 _free operator_new"
00419120,FUN_00419120,1309,2,"FUN_0041ab70 FUN_00447a50 FUN_00447ae0 FUN_00447bb0 FUN_00448db0 FUN_004491c0 FUN_00463b2c _free"
00419650,FUN_00419650,571,0,"FUN_00419120 FUN_00463b2c"
004198a0,FUN_004198a0,10,0,"FUN_00419650"
004198c0,FUN_004198c0,98,4,""
00419960,FUN_00419960,1489,3,"FUN_00418d00 FUN_00419040 FUN_004198c0 FUN_00419f40 FUN_0041a050 FUN_0041a0a0 FUN_0041ab10 FUN_0044b360 FUN_00452730 _atof _atol _free _malloc _strncpy _strrchr operator_new"
00419f40,FUN_00419f40,260,3,"FUN_0041a0a0 FUN_00452730"
0041a050,FUN_0041a050,75,0,"FUN_0041a0a0 FUN_00452730"
0041a0a0,FUN_0041a0a0,111,0,""
0041a120,FUN_0041a120,220,2,"_strncpy operator_new"
0041a200,FUN_0041a200,2247,2,"CloseHandle FID_conflict:__time32 FUN_0044b620 FUN_0044b740 FUN_00452abc FUN_00463b2c LeaveCriticalSection WriteFile _free _localtime _malloc _sprintf"
0041ab10,FUN_0041ab10,52,2,""
0041ab70,FUN_0041ab70,136,4,""
0041ad60,FUN_0041ad60,34,1,"_free"
0041ad90,FUN_0041ad90,84,0,"FUN_00449ae0 FUN_00449b70 FUN_00449ed0"
0041adf0,FUN_0041adf0,216,1,"EnterCriticalSection FUN_00449f60 LeaveCriticalSection `eh_vector_destructor_iterator'"
0041aed0,FUN_0041aed0,185,0,"FUN_0041ad90 FUN_0041adf0 _free `eh_vector_constructor_iterator' operator_new"
0041afd0,FUN_0041afd0,2245,1,"FUN_00404f30 FUN_004054b0 FUN_00405b60 FUN_00409d90 FUN_00412ff0 FUN_004188a0 FUN_00418930 FUN_0041ba50 FUN_0041be80 FUN_0041beb0 FUN_00426660 FUN_00426f70 FUN_0042b9c0 FUN_0043dd10 FUN_0043ee30 FUN_00463b2c"
0041ba50,FUN_0041ba50,165,0,"FUN_0041bb00 FUN_00448db0"
0041bb00,FUN_0041bb00,793,5,"FUN_00404f30 FUN_0041beb0 FUN_00448db0"
0041be80,FUN_0041be80,46,2,""
0041beb0,FUN_0041beb0,30,3,""
0041c030,FUN_0041c030,98,2,""
0041c120,FUN_0041c120,146,0,"FUN_00447280 FUN_00449ae0 FUN_00449b70 FUN_00449ed0 FUN_0044b810"
0041c1c0,FUN_0041c1c0,195,1,"EnterCriticalSection FUN_00449f60 LeaveCriticalSection _free"
0041c290,FUN_0041c290,91,0,"FUN_0041c030 FUN_0041c120 FUN_0041c1c0 _free operator_new"
0041c330,FUN_0041c330,274,0,"FUN_00463b2c _free"
0041c510,FUN_0041c510,153,1,"FUN_0041c5b0 FUN_0041c680 operator_new"
0041c5b0,FUN_0041c5b0,202,1,"FUN_0041c030"
0041c680,FUN_0041c680,219,1,"FUN_0041c030"
0041c7d0,FUN_0041c7d0,44,0,""
0041c800,FUN_0041c800,76,0,""
0041c850,FUN_0041c850,38,0,""
0041cfd0,FUN_0041cfd0,410,1,"FUN_0041c510 FUN_0041f800 FUN_0043dc90 FUN_0044bc70"
0041d2c0,FUN_0041d2c0,269,1,"FUN_00463b2c"
0041d3d0,FUN_0041d3d0,1001,1,"FUN_0041f7a0 FUN_0041f800 FUN_004267f0 FUN_0043dd10 FUN_0043ee30 FUN_00448db0 FUN_0044bf40"
0041d7c0,FUN_0041d7c0,173,1,"FUN_004451c0 FUN_0044bc10"
0041d880,FUN_0041d880,1256,4,"FUN_0041bb00 FUN_0041c510 FUN_0041f7a0 FUN_0041f800 FUN_00448db0 __security_check_cookie"
0041dd80,FUN_0041dd80,1225,4,"FUN_0041bb00 FUN_0041c510 FUN_0041f800 FUN_0043e710 FUN_004489d0 FUN_00449950 __security_check_cookie"
0041e260,FUN_0041e260,609,2,"FUN_0041bb00 FUN_0041f800 FUN_0043e710 FUN_00449950"
0041e4d0,FUN_0041e4d0,226,3,""
0041e700,FUN_0041e700,816,1,"FUN_00405410 FUN_0041f800 FUN_004267f0 FUN_0043dd10 FUN_0043ee30 FUN_00448db0 FUN_0044bc10"
0041eb00,FUN_0041eb00,1158,4,"FUN_0041bb00 FUN_0041c510 FUN_0041f7a0 FUN_0041f800 FUN_00448db0 __security_check_cookie"
0041efa0,FUN_0041efa0,1085,4,"FUN_0041bb00 FUN_0041c510 FUN_0041f800 FUN_0043e710 FUN_004489d0 FUN_00449950 __security_check_cookie"
0041f400,FUN_0041f400,623,2,"FUN_0041bb00 FUN_0041f800 FUN_0043e710 FUN_004489d0 FUN_00449950"
0041f7a0,FUN_0041f7a0,91,3,""
0041f800,FUN_0041f800,30,3,""
0041f850,FUN_0041f850,128,0,""
0041f8d0,FUN_0041f8d0,82,0,"FUN_00447280 FUN_0044b810"
0041f930,FUN_0041f930,91,1,"FUN_00447810 _free"
0041fac0,FUN_0041fac0,140,0,"FUN_00449ae0 FUN_00449b70 FUN_00449ed0 FUN_0044c150 __beginthreadex"
0041fb50,FUN_0041fb50,417,1,"EnterCriticalSection FUN_00401260 FUN_0041f930 FUN_0042b1e0 FUN_00447810 FUN_00449f60 FUN_0044c150 LeaveCriticalSection _free _free"
0041fd00,FUN_0041fd00,69,0,"FUN_0041f850 FUN_0041fac0 FUN_0041fb50 _free operator_new"
0041fdd0,FUN_0041fdd0,220,1,"FUN_004489d0 FUN_00448d50 FUN_00449870 FUN_00449950"
0041ff80,FUN_0041ff80,113,1,"FUN_004218d0 FUN_00421e00 FUN_00447700 FUN_0044a5f0"
00420100,FUN_00420100,174,0,"FUN_00434c30 FUN_0044b360 FUN_0044b8e0 __security_check_cookie _sprintf"
00420270,FUN_00420270,293,0,"FUN_00413450 FUN_004203c0 FUN_004203f0 FUN_00434d10 FUN_00437d10 FUN_0043e460 FUN_0044c150 _free _free timeEndPeriod timeKillEvent"
004203c0,FUN_004203c0,48,0,"timeEndPeriod timeKillEvent"
004203f0,FUN_004203f0,128,0,"FUN_0040b7b0 FUN_00417c80 FUN_0041fb50 FUN_004294a0 FUN_0042cb60 _free"
00420470,FUN_00420470,204,0,"FUN_00449ae0 FUN_00449b70 FUN_00449ed0"
00420670,FUN_00420670,504,0,"FUN_0044b810 Sleep __beginthread _malloc"
00420870,FUN_00420870,534,2,"FUN_00418c40 FUN_0044b360 FUN_0044b540 FUN_0044b810 FUN_0044b8e0 _free"
00420a90,FUN_00420a90,120,2,"FUN_0043e460 __security_check_cookie _strrchr"
00420b10,FUN_00420b10,73,3,"FUN_0043e460"
00420c00,FUN_00420c00,41,1,"FUN_0043e460"
00420c30,FUN_00420c30,84,0,"FUN_0043e460 FUN_00463b2c"
00420cd0,FUN_00420cd0,53,0,"FUN_00442f50"
00420dd0,FUN_00420dd0,205,3,"FUN_00452730 _sscanf _strncmp"
00420ea0,FUN_00420ea0,118,2,"EnterCriticalSection FUN_0044c150 LeaveCriticalSection __beginthreadex"
00421070,FUN_00421070,244,2,"FUN_004491c0"
00421300,FUN_00421300,245,2,"FUN_004491c0"
00421480,FUN_00421480,287,0,"D3DXMatrixLookAtLH D3DXMatrixPerspectiveFovLH FUN_00442f50"
004215a0,FUN_004215a0,330,0,"D3DXMatrixLookAtLH D3DXMatrixPerspectiveFovLH D3DXVec3Normalize FUN_00442f50"
004216f0,FUN_004216f0,465,0,""
004218d0,FUN_004218d0,572,0,"EnterCriticalSection FUN_0040b940 FUN_0040b9d0 FUN_004180e0 FUN_00418150 FUN_0041fd00 FUN_004203f0 FUN_00421c50 FUN_0042cd50 FUN_0042cdb0 LeaveCriticalSection"
00421b90,FUN_00421b90,77,2,""
00421c50,FUN_00421c50,25,0,"LeaveCriticalSection"
00421d20,FUN_00421d20,21,0,""
00421e00,FUN_00421e00,225,0,"FUN_0044d4e0"
00421f00,FUN_00421f00,71,1,"FUN_00418c40"
00421f60,FUN_00421f60,28,0,""
00421fa0,FUN_00421fa0,313,0,"FID_conflict:__time32"
004220e0,FUN_004220e0,101,2,""
00422150,FUN_00422150,142,0,"FUN_00449ae0 FUN_00449b70 FUN_00449ed0"
00422220,FUN_00422220,311,1,"EnterCriticalSection FUN_004294a0 FUN_00449f60 LeaveCriticalSection _free"
00422360,FUN_00422360,67,0,"FUN_004220e0 FUN_00422150 FUN_00422220 _free operator_new"
004223f0,FUN_004223f0,179,1,"FUN_00422ab0 FUN_00422c80 FUN_004236f0 FUN_00463b2c"
004224c0,FUN_004224c0,404,1,"FUN_00401630"
